kingdom,phylum,subphylum,class_name,subclass,order_name,suborder,infraorder,family_name
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Ictaluridae
Animalia,Chordata,Vertebrata,Teleostei,,Osteoglossoidei,,,Mormyroidea
Animalia,Chordata,Vertebrata,Teleostei,,Notopteroidei,,,Hiodontidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Toxotidae
Animalia,Chordata,Vertebrata,Teleostei,,Ogcocephalioidei,,,Centrophrynidae
Animalia,Chordata,Vertebrata,Teleostei,,Muraenoidei,,,Muraenidae
Animalia,Chordata,Vertebrata,Teleostei,,Chlorophthalmoidei,,,Ipnopidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Arripidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Akysidae
Animalia,Chordata,Vertebrata,Teleostei,,Cottoidei,,,Cyclopteroidea
Animalia,Chordata,Vertebrata,Teleostei,,Pleuronectoidei,,,Citharidae
Animalia,Chordata,Vertebrata,Teleostei,,Gymnotoidei,,,Electrophoridae
Animalia,Chordata,Vertebrata,Teleostei,,Muraenoidei,,,Chlopsidae
Animalia,Chordata,Vertebrata,Teleostei,,Scorpaenoidei,,,Triglidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Emmelichthyidae
Animalia,Chordata,Vertebrata,Teleostei,,Osmeroidei,,,Osmeroidea
Animalia,Chordata,Vertebrata,Teleostei,,Antennarioidei,,,Antennariidae
Animalia,Chordata,Vertebrata,Teleostei,,Albuloidei,,,Albulidae
Animalia,Chordata,Vertebrata,Teleostei,,Pleuronectoidei,,,Samaridae
Animalia,Chordata,Vertebrata,Teleostei,,Ateleopodiformes,,,Ateleopodidae
Animalia,Chordata,Vertebrata,Teleostei,,Cypriniformes,,,Leuciscidae
Animalia,Chordata,Vertebrata,Teleostei,,Berycoidei,,,Berycidae
Animalia,Chordata,Vertebrata,Teleostei,,Photichthyoidei,,,Stomiidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Lateolabracidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Chacidae
Animalia,Chordata,Vertebrata,Teleostei,,Cyematoidei,,,Cyematidae
Animalia,Chordata,Vertebrata,Teleostei,,Notothenioidei,,,Bathydraconidae
Animalia,Chordata,Vertebrata,Teleostei,,Labroidei,,,Odacidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Malacanthidae
Animalia,Chordata,Vertebrata,Teleostei,,Zeioidei,,,Zeniontidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Menidae
Animalia,Chordata,Vertebrata,Teleostei,,Argentinoidei,,,Alepocephalidae
Animalia,Chordata,Vertebrata,Teleostei,,Giganturoidei,,,Bathysauridae
Animalia,Chordata,Vertebrata,Teleostei,,Notopteroidei,,,Notopteroidea
Animalia,Chordata,Vertebrata,Teleostei,,Balistoidei,,,Monacanthidae
Animalia,Chordata,Vertebrata,Teleostei,,Syngnathoidei,,,Macroramphosidae
Animalia,Chordata,Vertebrata,Teleostei,,Blennioidei,,,Dactyloscopidae
Animalia,Chordata,Vertebrata,Teleostei,,Cypriniformes,,,Cobitoidea
Animalia,Chordata,Vertebrata,Teleostei,,Lampriformes,,,Radiicephalidae
Animalia,Chordata,Vertebrata,Teleostei,,Characiformes,,,Hemiodontidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Grammatidae
Animalia,Chordata,Vertebrata,Teleostei,,Stephanoberyciformes,,,Megalomycteridae
Animalia,Chordata,Vertebrata,Teleostei,,Notopteroidei,,,Notopteridae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Dinolestidae
Animalia,Chordata,Vertebrata,Teleostei,,Argentinoidei,,,Opisthoproctidae
Animalia,Chordata,Vertebrata,Teleostei,,Gobioidei,,,Microdesmidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Nemipteridae
Animalia,Chordata,Vertebrata,Teleostei,,Gobioidei,,,Schindleriidae
Animalia,Chordata,Vertebrata,Teleostei,,Belonoidei,,,Exocoetoidea
Animalia,Chordata,Vertebrata,Teleostei,,Blennioidei,,,Blenniidae
Animalia,Chordata,Vertebrata,Teleostei,,Cyprinodontoidei,,,Cyprinodontidae
Animalia,Chordata,Vertebrata,Teleostei,,Osteoglossoidei,,,Pantodontidae
Animalia,Chordata,Vertebrata,Teleostei,,Characiformes,,,Hepsetidae
Animalia,Chordata,Vertebrata,Teleostei,,Zeioidei,,,Grammicolepididae
Animalia,Chordata,Vertebrata,Teleostei,,Mugiliformes,,,Mugilidae
Animalia,Chordata,Vertebrata,Teleostei,,Notothenioidei,,,Channichthyidae
Animalia,Chordata,Vertebrata,Teleostei,,Trachichthyoidei,,,Diretmidae
Animalia,Chordata,Vertebrata,Teleostei,,Trachinoidei,,,Trichodontidae
Animalia,Chordata,Vertebrata,Teleostei,,Gasterosteoidei,,,Aulorhynchidae
Animalia,Chordata,Vertebrata,Teleostei,,Argentinoidei,,,Alepocephaloidea
Animalia,Chordata,Vertebrata,Teleostei,,Ogcocephalioidei,,,Chaunacioidea
Animalia,Chordata,Vertebrata,Teleostei,,Cypriniformes,,,Cyprinidae
Animalia,Chordata,Vertebrata,Teleostei,,Gadiformes,,,Muraenolepididae
Animalia,Chordata,Vertebrata,Teleostei,,Photichthyoidei,,,Phosichthyidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Coryphaenidae
Animalia,Chordata,Vertebrata,Teleostei,,Pleuronectoidei,,,Paralichthyidae
Animalia,Chordata,Vertebrata,Teleostei,,Synodontoidei,,,Synodontidae
Animalia,Chordata,Vertebrata,Teleostei,,Chanoidei,,,Chanidae
Animalia,Chordata,Vertebrata,Teleostei,,Congroidei,,,Derichthyidae
Animalia,Chordata,Vertebrata,Teleostei,,Osteoglossoidei,,,Osteoglossidae
Animalia,Chordata,Vertebrata,Teleostei,,Osteoglossoidei,,,Gymnarchidae
Animalia,Chordata,Vertebrata,Teleostei,,Congroidei,,,Muraenesocidae
Animalia,Chordata,Vertebrata,Teleostei,,Scorpaenoidei,,,Scorpaenidae
Animalia,Chordata,Vertebrata,Teleostei,,Congroidei,,,Synaphobranchidae
Animalia,Chordata,Vertebrata,Teleostei,,Syngnathoidei,,,Aulostomidae
Animalia,Chordata,Vertebrata,Teleostei,,Syngnathoidei,,,Pegasidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Sisoridae
Animalia,Chordata,Vertebrata,Teleostei,,Trachichthyoidei,,,Anomalopidae
Animalia,Chordata,Vertebrata,Teleostei,,Pleuronectoidei,,,Paralichthodidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Dichistiidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Auchenipteridae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Percidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Oplegnathidae
Animalia,Chordata,Vertebrata,Teleostei,,Acanthuroidei,,,Zanclidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Rachycentridae
Animalia,Chordata,Vertebrata,Teleostei,,Trachinoidei,,,Ammodytidae
Animalia,Chordata,Vertebrata,Teleostei,,Stromateoidei,,,Stromateidae
Animalia,Chordata,Vertebrata,Teleostei,,Congroidei,,,Nettastomatidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Sciaenidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Erethistidae
Animalia,Chordata,Vertebrata,Teleostei,,Osmeroidei,,,Plecoglossidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Bramidae
Animalia,Chordata,Vertebrata,Teleostei,,Giganturoidei,,,Giganturidae
Animalia,Chordata,Vertebrata,Teleostei,,Characiformes,,,Anostomidae
Animalia,Chordata,Vertebrata,Teleostei,,Labroidei,,,Embiotocidae
Animalia,Chordata,Vertebrata,Teleostei,,Ophidioidei,,,Carapidae
Animalia,Chordata,Vertebrata,Teleostei,,Blennioidei,,,Tripterygiidae
Animalia,Chordata,Vertebrata,Teleostei,,Pleuronectoidei,,,Pleuronectidae
Animalia,Chordata,Vertebrata,Teleostei,,Trachinoidei,,,Percophidae
Animalia,Chordata,Vertebrata,Teleostei,,Atherinoidei,,,Phallostethidae
Animalia,Chordata,Vertebrata,Teleostei,,Gadiformes,,,Merlucciidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Moronidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Chandidae
Animalia,Chordata,Vertebrata,Teleostei,,Cypriniformes,,,Cyprinoidea
Animalia,Chordata,Vertebrata,Teleostei,,Ostracioidei,,,Ostraciidae
Animalia,Chordata,Vertebrata,Teleostei,,Cyprinodontoidei,,,Fundulidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Sillaginidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Amblycipitidae
Animalia,Chordata,Vertebrata,Teleostei,,Osmeroidei,,,Galaxioidea
Animalia,Chordata,Vertebrata,Teleostei,,Cyttoidei,,,Cyttidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Lobotidae
Animalia,Chordata,Vertebrata,Teleostei,,Cypriniformes,,,Cobitidae
Animalia,Chordata,Vertebrata,Teleostei,,Saccopharyngoidei,,,Monognathidae
Animalia,Chordata,Vertebrata,Teleostei,,Muraenoidei,,,Myrocongridae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Callanthiidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Pangasiidae
Animalia,Chordata,Vertebrata,Teleostei,,Tetraodontoidei,,,Tetraodontidae
Animalia,Chordata,Vertebrata,Teleostei,,Zoarcoidei,,,Ptilichthyidae
Animalia,Chordata,Vertebrata,Teleostei,,Congroidei,,,Ophichthidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Cheilodactylidae
Animalia,Chordata,Vertebrata,Teleostei,,Characiformes,,,Characidae
Animalia,Chordata,Vertebrata,Teleostei,,Bythitoidei,,,Bythitidae
Animalia,Chordata,Vertebrata,Teleostei,,Knerioidei,,,Kneriidae
Animalia,Chordata,Vertebrata,Teleostei,,Anguilloidei,,,Moringuidae
Animalia,Chordata,Vertebrata,Teleostei,,Alepisauroidei,,,Paralepididae
Animalia,Chordata,Vertebrata,Teleostei,,Dactylopteroidei,,,Dactylopteridae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Pomacanthidae
Animalia,Chordata,Vertebrata,Teleostei,,Gobioidei,,,Kraemeriidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Drepaneidae
Animalia,Chordata,Vertebrata,Teleostei,,Clupeoidei,,,Chirocentridae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Apogonidae
Animalia,Chordata,Vertebrata,Teleostei,,Ogcocephalioidei,,,Ogcocephalidae
Animalia,Chordata,Vertebrata,Teleostei,,Trachinoidei,,,Trachinidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Echeneidae
Animalia,Chordata,Vertebrata,Teleostei,,Syngnathoidei,,,Centriscidae
Animalia,Chordata,Vertebrata,Teleostei,,Chlorophthalmoidei,,,Chlorophthalmidae
Animalia,Chordata,Vertebrata,Teleostei,,Zoarcoidei,,,Zaproridae
Animalia,Chordata,Vertebrata,Teleostei,,Aphredoderoidei,,,Amblyopsidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Glaucosomatidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Nematistiidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Enoplosidae
Animalia,Chordata,Vertebrata,Teleostei,,Labroidei,,,Pomacentridae
Animalia,Chordata,Vertebrata,Teleostei,,Ogcocephalioidei,,,Neoceratiidae
Animalia,Chordata,Vertebrata,Teleostei,,Lampriformes,,,Lampridae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Kyphosidae
Animalia,Chordata,Vertebrata,Teleostei,,Gonorynchoidei,,,Gonorynchidae
Animalia,Chordata,Vertebrata,Teleostei,,Gadiformes,,,Moridae
Animalia,Chordata,Vertebrata,Teleostei,,Pleuronectoidei,,,Bothidae
Animalia,Chordata,Vertebrata,Teleostei,,Stromateoidei,,,Ariommatidae
Animalia,Chordata,Vertebrata,Teleostei,,Alepisauroidei,,,Scopelarchidae
Animalia,Chordata,Vertebrata,Teleostei,,Acanthuroidei,,,Siganidae
Animalia,Chordata,Vertebrata,Teleostei,,Osteoglossoidei,,,Mormyridae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Leptobramidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Amphiliidae
Animalia,Chordata,Vertebrata,Teleostei,,Cyprinodontoidei,,,Anablepidae
Animalia,Chordata,Vertebrata,Teleostei,,Sternopygoidei,,,Sternopygidae
Animalia,Chordata,Vertebrata,Teleostei,,Characiformes,,,Cynodontidae
Animalia,Chordata,Vertebrata,Teleostei,,Sternopygoidei,,,Apteronotidae
Animalia,Chordata,Vertebrata,Teleostei,,Saccopharyngoidei,,,Saccopharyngidae
Animalia,Chordata,Vertebrata,Teleostei,,Labroidei,,,Scaridae
Animalia,Chordata,Vertebrata,Teleostei,,Myctophiformes,,,Myctophidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Bathyclupeidae
Animalia,Chordata,Vertebrata,Teleostei,,Scorpaenoidei,,,Gnathanacanthidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Lactariidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Centropomidae
Animalia,Chordata,Vertebrata,Teleostei,,Acanthuroidei,,,Scatophagidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Ariidae
Animalia,Chordata,,Teleostei,,,,,
Animalia,Chordata,Vertebrata,Teleostei,,Ogcocephalioidei,,,Linophrynidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Leiognathidae
Animalia,Chordata,Vertebrata,Teleostei,,Gadiformes,,,Macrouridae
Animalia,Chordata,Vertebrata,Teleostei,,Notacanthoidei,,,Halosauridae
Animalia,Chordata,Vertebrata,Teleostei,,Stromateoidei,,,Nomeidae
Animalia,Chordata,Vertebrata,Teleostei,,Acanthuroidei,,,Ephippidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Bagridae
Animalia,Chordata,Vertebrata,Teleostei,,Scorpaenoidei,,,Aploactinidae
Animalia,Chordata,Vertebrata,Teleostei,,Gadiformes,,,Melanonidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Plesiopidae
Animalia,Chordata,Vertebrata,Teleostei,,Argentinoidei,,,Microstomatidae
Animalia,Chordata,Vertebrata,Teleostei,,Zoarcoidei,,,Stichaeidae
Animalia,Chordata,Vertebrata,Teleostei,,Stephanoberyciformes,,,Stephanoberycidae
Animalia,Chordata,Vertebrata,Teleostei,,Callionymoidei,,,Draconettidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Heteropneustidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Acropomatidae
Animalia,Chordata,Vertebrata,Teleostei,,Cottoidei,,,Abyssocottidae
Animalia,Chordata,Vertebrata,Teleostei,,Trachinoidei,,,Pholidichthyidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Banjosidae
Animalia,Chordata,Vertebrata,Teleostei,,Gobioidei,,,Xenisthmidae
Animalia,Chordata,Vertebrata,Teleostei,,Synbranchoidei,,,Synbranchidae
Animalia,Chordata,Vertebrata,Teleostei,,Argentinoidei,,,Bathylagidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Caristiidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Polyprionidae
Animalia,Chordata,Vertebrata,Teleostei,,Atherinoidei,,,Melanotaeniidae
Animalia,Chordata,Vertebrata,Teleostei,,Scombroidei,,,Scombridae
Animalia,Chordata,Vertebrata,Teleostei,,Argentinoidei,,,Platytroctidae
Animalia,Chordata,Vertebrata,Teleostei,,Kurtoidei,,,Kurtidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Notograptidae
Animalia,Chordata,Vertebrata,Teleostei,,Characiformes,,,Citharinidae
Animalia,Chordata,Vertebrata,Teleostei,,Anabantoidei,,,Osphronemidae
Animalia,Chordata,Vertebrata,Teleostei,,Percoidei,,,Latridae
Animalia,Chordata,Vertebrata,Teleostei,,Bythitoidei,,,Aphyonidae
Animalia,Chordata,Vertebrata,Teleostei,,Siluriformes,,,Pimelodidae
Animalia,Chordata,Vertebrata,Teleostei,,Mastacembeloidei,,,Chaudhuriidae
Animalia,Chordata,Vertebrata,Teleostei,,Trachinoidei,,,Cheimarrhichthyidae
Animalia,Chordata,Vertebrata,Teleostei,,Anabantoidei,,,Anabantidae
Animalia,Chordata,Vertebrata,Teleostei,,Gadiformes,,,Euclichthyidae
